Link,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2016 (est.),2017 (est.),2018 (est.),2019 (est.),2020 (est.),County,State
"https://en.wikipedia.org/wiki/Claiborne_County,_Mississippi",,,"3,102","5,963","9,787","13,078","14,941","15,679","13,386","16,768","14,516","20,787","17,403","13,019","12,152","12,810","11,944","10,845","10,086","12,279","11,370","11,831","9,604",,,"9,002",,,Claiborne County, Mississippi
"https://en.wikipedia.org/wiki/Clarke_County,_Mississippi",,,,,,"2,986","5,477","10,771","7,505","15,021","15,826","17,741","21,630","17,927","19,679","20,596","19,362","16,493","15,049","16,945","17,313","17,955","16,732",,,"15,604",,,Clarke County, Mississippi
"https://en.wikipedia.org/wiki/Clay_County,_Mississippi",,,,,,,,,,"17,367","18,607","19,563","20,203","17,490","17,931","19,030","17,757","18,933","18,840","21,082","21,120","21,979","20,634",,,"19,386",,,Clay County, Mississippi
"https://en.wikipedia.org/wiki/Coahoma_County,_Mississippi",,,,,,"1,290","2,780","6,606","7,144","13,568","18,342","26,293","34,217","41,511","46,327","48,333","49,361","46,212","40,447","36,918","31,665","30,622","26,151",,,"22,628",,,Coahoma County, Mississippi
"https://en.wikipedia.org/wiki/Copiah_County,_Mississippi",,,,,"7,001","8,954","11,794","15,398","20,608","27,552","30,233","34,395","35,914","28,672","31,614","33,974","30,493","27,051","24,749","26,503","27,592","28,757","29,449",,,"28,543",,,Copiah County, Mississippi
"https://en.wikipedia.org/wiki/Covington_County,_Mississippi",,,,"2,230","2,551","2,717","3,338","4,408","4,753","5,993","8,299","13,076","16,909","14,869","15,028","17,030","16,036","13,637","14,002","15,927","16,527","19,407","19,568",,,"18,853",,,Covington County, Mississippi
"https://en.wikipedia.org/wiki/DeSoto_County,_Mississippi",,,,,,"7,002","19,042","23,336","32,021","22,924","24,183","24,751","23,130","24,359","25,438","26,663","24,599","23,891","35,885","53,930","67,910","107,199","161,252",,,,"184,945",,DeSoto County, Mississippi
"https://en.wikipedia.org/wiki/Forrest_County,_Mississippi",,,,,,,,,,,,,"20,722","21,238","30,115","34,901","45,055","52,722","57,849","66,018","68,314","72,604","74,934",,,"75,036",,,Forrest County, Mississippi
"https://en.wikipedia.org/wiki/Franklin_County,_Mississippi",,,"2,016","3,821","4,622","4,775","5,904","8,265","7,498","9,729","10,424","13,678","15,193","14,156","12,268","12,504","10,929","9,286","8,011","8,208","8,377","8,448","8,118",,,"7,788",,,Franklin County, Mississippi
"https://en.wikipedia.org/wiki/George_County,_Mississippi",,,,,,,,,,,,,"6,599","5,564","7,523","8,704","10,012","11,098","12,459","15,927","16,673","19,144","22,578",,,"24,250",,,George County, Mississippi
"https://en.wikipedia.org/wiki/Greene_County,_Mississippi",,,,"1,345","1,854","1,636","2,018","2,232","2,038","3,194","3,906","6,795","6,050","10,430","10,644","9,512","8,215","8,366","8,545","9,827","10,220","13,299","14,400",,,"13,586",,,Greene County, Mississippi
"https://en.wikipedia.org/wiki/Grenada_County,_Mississippi",,,,,,,,,"10,751","12,071","14,974","14,112","15,727","13,607","16,802","19,052","18,830","18,409","19,854","21,043","21,555","23,263","21,906",,,"21,055",,,Grenada County, Mississippi
"https://en.wikipedia.org/wiki/Hancock_County,_Mississippi",,,,"1,594","1,962","3,367","3,672","3,139","4,239","6,439","8,318","11,886","11,207","10,380","11,415","11,328","11,891","14,039","17,387","24,537","31,760","42,967","43,929",,,,"47,632",,Hancock County, Mississippi
"https://en.wikipedia.org/wiki/Harrison_County,_Mississippi",,,,,,,"4,875","4,819","5,795","7,895","12,481","21,002","34,658","32,855","44,143","50,799","84,073","119,489","134,582","157,665","165,365","189,601","187,105",,,,"208,080",,Harrison County, Mississippi
"https://en.wikipedia.org/wiki/Hinds_County,_Mississippi",,,,,"8,645","19,098","25,340","31,339","30,488","43,958","39,279","52,577","63,726","57,110","85,118","107,273","142,164","187,045","214,973","250,998","254,441","250,800","245,285",,,,"231,840",,Hinds County, Mississippi
"https://en.wikipedia.org/wiki/Holmes_County,_Mississippi",,,,,,"9,452","13,928","17,791","19,370","27,164","30,970","36,828","39,088","34,513","38,534","39,710","33,301","27,096","23,120","22,970","21,604","21,609","19,198",,,"17,622",,,Holmes County, Mississippi
"https://en.wikipedia.org/wiki/Humphreys_County,_Mississippi",,,,,,,,,,,,,,"19,192","24,729","26,257","23,115","19,093","14,601","13,931","12,134","11,206","9,375",,,"8,257",,,Humphreys County, Mississippi
"https://en.wikipedia.org/wiki/Issaquena_County,_Mississippi",,,,,,,"4,478","7,831","6,887","10,004","12,318","10,400","10,560","7,618","5,734","6,433","4,966","3,576","2,737","2,513","1,909","2,274","1,406",,,"1,308",,,Issaquena County, Mississippi
"https://en.wikipedia.org/wiki/Itawamba_County,_Mississippi",,,,,,"5,375","13,528","17,695","7,812","10,663","11,708","13,544","14,526","15,647","18,225","19,922","17,216","15,080","16,847","20,518","20,017","22,770","23,401",,,"23,517",,,Itawamba County, Mississippi
"https://en.wikipedia.org/wiki/Jackson_County,_Mississippi",,,,"1,682","1,792","1,965","3,196","4,122","4,362","7,607","11,251","16,513","15,451","19,208","15,973","20,601","31,401","55,522","87,975","118,015","115,243","131,420","139,668",,,,"143,617",,Jackson County, Mississippi
"https://en.wikipedia.org/wiki/Jasper_County,_Mississippi",,,,,,"3,958","6,184","11,007","10,884","12,126","14,785","15,394","18,498","18,508","18,634","19,484","18,912","16,909","15,994","17,265","17,114","18,149","17,062",,,"16,428",,,Jasper County, Mississippi
"https://en.wikipedia.org/wiki/Jefferson_County,_Mississippi",,"2,940","4,001","6,822","9,755","11,650","13,193","15,349","13,848","17,314","18,947","21,292","18,221","15,946","14,291","13,969","11,306","10,142","9,295","9,181","8,653","9,740","7,726",,,"7,106",,,Jefferson County, Mississippi
"https://en.wikipedia.org/wiki/Jefferson_Davis_County,_Mississippi",,,,,,,,,,,,,"12,860","12,755","14,281","15,869","15,500","13,540","12,936","13,846","14,051","13,962","12,487",,,"11,234",,,Jefferson Davis County, Mississippi
"https://en.wikipedia.org/wiki/Jones_County,_Mississippi",,,,,"1,471","1,258","2,164","3,323","3,313","3,828","8,333","17,846","29,885","32,919","41,492","49,227","57,235","59,542","56,357","61,912","62,031","64,958","67,761",,,"68,461",,,Jones County, Mississippi
"https://en.wikipedia.org/wiki/Kemper_County,_Mississippi",,,,,,"7,663","12,517","11,682","12,920","15,719","17,961","20,492","20,348","19,619","21,881","21,867","15,893","12,277","10,233","10,148","10,356","10,453","10,456",,,"10,027",,,Kemper County, Mississippi
"https://en.wikipedia.org/wiki/Lafayette_County,_Mississippi",,,,,,"6,531","14,069","16,125","18,802","21,671","20,553","22,110","21,883","19,243","19,978","21,257","22,798","21,355","24,181","31,030","31,826","38,744","47,351",,,"54,793",,,Lafayette County, Mississippi
"https://en.wikipedia.org/wiki/Lamar_County,_Mississippi",,,,,,,,,,,,,"11,741","12,869","12,848","12,096","13,225","13,675","15,209","23,821","30,424","39,070","55,658",,,"62,447",,,Lamar County, Mississippi
"https://en.wikipedia.org/wiki/Lauderdale_County,_Mississippi",,,,,,"5,358","8,717","13,313","13,462","21,501","29,661","38,150","46,919","45,897","52,748","58,247","64,171","67,119","67,087","77,285","75,555","78,161","80,261",,,"75,317",,,Lauderdale County, Mississippi
"https://en.wikipedia.org/wiki/Lawrence_County,_Mississippi",,,,"4,916","5,293","5,920","6,478","9,213","6,720","9,420","12,318","15,103","13,080","12,663","12,471","13,983","12,639","10,215","11,137","12,518","12,458","13,258","12,929",,,"12,455",,,Lawrence County, Mississippi
"https://en.wikipedia.org/wiki/Leake_County,_Mississippi",,,,,,"2,162","5,533","9,324","8,496","13,146","14,803","17,360","18,298","16,973","21,803","24,570","21,610","18,660","17,085","18,790","18,436","20,940","23,805",,,"22,763",,,Leake County, Mississippi
"https://en.wikipedia.org/wiki/Lee_County,_Mississippi",,,,,,,,,"15,955","20,470","20,040","21,956","28,894","29,618","35,313","38,838","38,237","40,589","46,148","57,061","65,581","75,755","82,910",,,"85,202",,,Lee County, Mississippi
"https://en.wikipedia.org/wiki/Leflore_County,_Mississippi",,,,,,,,,,"10,246","16,869","23,834","36,290","37,256","53,506","53,406","51,813","47,142","42,111","41,525","37,341","37,947","32,317",,,"28,919",,,Leflore County, Mississippi
"https://en.wikipedia.org/wiki/Lincoln_County,_Mississippi",,,,,,,,,"10,184","13,547","17,912","21,552","28,597","24,652","26,357","27,506","27,899","26,759","26,198","30,174","30,278","33,166","34,869",,,"34,205",,,Lincoln County, Mississippi
"https://en.wikipedia.org/wiki/Lowndes_County,_Mississippi",,,,,"3,173","14,513","19,544","23,625","30,502","28,244","27,047","29,095","30,703","27,632","29,987","35,245","37,852","46,639","49,700","57,304","59,308","61,586","59,779",,,"58,930",,,Lowndes County, Mississippi
"https://en.wikipedia.org/wiki/Madison_County,_Mississippi",,,,,"4,973","15,530","18,173","23,382","20,948","25,866","27,321","32,493","33,505","29,292","35,796","37,504","33,860","32,904","29,737","41,613","53,794","74,674","95,203",,,"105,630",,,Madison County, Mississippi
"https://en.wikipedia.org/wiki/Marion_County,_Mississippi",,,,"3,116","3,691","3,830","4,410","4,686","4,211","6,901","9,532","13,501","15,599","17,144","19,923","24,085","23,967","23,293","22,871","25,708","25,544","25,595","27,088",,,"24,715",,,Marion County, Mississippi
"https://en.wikipedia.org/wiki/Marshall_County,_Mississippi",,,,,,"17,526","29,689","28,823","29,416","29,330","26,043","27,674","26,796","26,105","24,869","25,522","25,106","24,503","24,027","29,296","30,361","34,993","37,144",,,"35,451",,,Marshall County, Mississippi
"https://en.wikipedia.org/wiki/Monroe_County,_Mississippi",,,,"2,721","3,861","9,250","21,172","21,283","22,631","28,553","30,730","31,216","35,178","32,613","36,141","37,648","36,543","33,953","34,043","36,404","36,582","38,014","36,989",,,"35,564",,,Monroe County, Mississippi
"https://en.wikipedia.org/wiki/Montgomery_County,_Mississippi",,,,,,,,,,"13,348","14,459","16,536","17,706","13,805","15,009","15,703","14,470","13,320","12,918","13,366","12,388","12,189","10,925",,,"10,023",,,Montgomery County, Mississippi
"https://en.wikipedia.org/wiki/Neshoba_County,_Mississippi",,,,,,"2,437","4,728","8,343","7,439","8,741","11,146","12,726","17,980","19,303","26,691","27,882","25,730","20,927","20,802","23,789","24,800","28,684","29,676",,,"29,125",,,Neshoba County, Mississippi
"https://en.wikipedia.org/wiki/Newton_County,_Mississippi",,,,,,"2,527","4,465","9,661","10,067","13,436","16,625","19,708","23,085","20,727","22,910","24,249","22,681","19,517","18,983","19,944","20,291","21,838","21,720",,,"21,443",,,Newton County, Mississippi
"https://en.wikipedia.org/wiki/Noxubee_County,_Mississippi",,,,,,"9,975","16,299","20,667","20,905","29,874","27,338","30,846","28,503","23,710","25,560","25,669","20,022","16,826","14,288","13,212","12,604","12,548","11,545",,,"10,535",,,Noxubee County, Mississippi
"https://en.wikipedia.org/wiki/Oktibbeha_County,_Mississippi",,,,,,"4,276","9,171","12,977","14,891","15,978","17,694","20,183","19,676","16,872","19,119","22,151","24,569","26,175","28,752","36,018","38,375","42,902","47,671",,,"49,599",,,Oktibbeha County, Mississippi
"https://en.wikipedia.org/wiki/Panola_County,_Mississippi",,,,,,"4,657","11,444","13,794","20,754","28,352","26,977","29,027","31,274","27,845","28,648","34,421","31,271","28,791","26,829","28,164","29,996","34,274","34,707",,,"34,178",,,Panola County, Mississippi
"https://en.wikipedia.org/wiki/Pearl_River_County,_Mississippi",,,,,,,,,,,"2,957","6,697","10,593","15,648","19,405","19,125","20,641","22,411","27,802","33,795","38,714","48,621","55,834",,,"55,387",,,Pearl River County, Mississippi
"https://en.wikipedia.org/wiki/Perry_County,_Mississippi",,,,"2,037","2,300","1,889","2,438","2,606","2,694","3,427","6,494","14,682","7,685","8,987","8,197","9,292","9,108","8,745","9,065","9,864","10,865","12,138","12,250",,,"11,931",,,Perry County, Mississippi
"https://en.wikipedia.org/wiki/Pike_County,_Mississippi",,,,"4,438","5,402","6,151","7,360","11,135","11,303","16,688","21,203","27,545","37,272","28,725","32,201","35,002","35,137","35,789","36,345","37,578","38,987","39,903","40,404",,,"39,563",,,Pike County, Mississippi
"https://en.wikipedia.org/wiki/Pontotoc_County,_Mississippi",,,,,,"4,491","17,112","22,113","12,525","13,858","14,940","18,274","19,688","19,962","22,034","22,904","19,994","17,232","17,363","20,918","22,237","26,726","29,957",,,"31,833",,,Pontotoc County, Mississippi
"https://en.wikipedia.org/wiki/Prentiss_County,_Mississippi",,,,,,,,,"9,348","12,158","13,679","15,788","16,931","17,606","19,265","20,921","19,810","17,949","20,133","24,025","23,278","25,556","25,276",,,"25,315",,,Prentiss County, Mississippi
"https://en.wikipedia.org/wiki/Quitman_County,_Mississippi",,,,,,,,,,"1,407","3,286","5,435","11,593","19,861","25,304","27,191","25,885","21,019","15,888","12,636","10,490","10,117","8,223",,,"7,051",,,Quitman County, Mississippi
"https://en.wikipedia.org/wiki/Rankin_County,_Mississippi",,,,,"2,083","4,361","7,227","13,635","12,977","16,752","17,922","20,955","23,944","20,272","20,353","27,934","28,881","34,322","43,933","69,427","87,161","115,327","141,617",,,,"155,271",,Rankin County, Mississippi
"https://en.wikipedia.org/wiki/Scott_County,_Mississippi",,,,,,"1,653","3,961","8,139","7,847","10,845","11,740","14,316","16,723","16,420","20,914","23,144","21,681","21,187","21,369","24,556","24,137","28,423","28,264",,,"28,287",,,Scott County, Mississippi
"https://en.wikipedia.org/wiki/Sharkey_County,_Mississippi",,,,,,,,,,"6,306","8,382","12,178","15,694","14,190","13,877","15,433","12,903","10,738","8,937","7,964","7,066","6,580","4,916",,,"4,377",,,Sharkey County, Mississippi
"https://en.wikipedia.org/wiki/Simpson_County,_Mississippi",,,,,"2,680","3,380","4,734","6,080","5,718","8,008","10,138","12,800","17,201","18,109","20,897","22,024","21,819","20,454","19,947","23,441","23,953","27,639","27,503",,,"26,758",,,Simpson County, Mississippi
"https://en.wikipedia.org/wiki/Smith_County,_Mississippi",,,,,,"1,961","4,071","7,638","7,126","8,088","10,635","13,055","16,603","16,178","18,405","19,403","16,740","14,303","13,561","15,077","14,798","16,182","16,491",,,"16,002",,,Smith County, Mississippi
"https://en.wikipedia.org/wiki/Stone_County,_Mississippi",,,,,,,,,,,,,,"6,528","5,704","6,155","6,264","7,013","8,101","9,716","10,750","13,622","17,786",,,"18,717",,,Stone County, Mississippi
"https://en.wikipedia.org/wiki/Sunflower_County,_Mississippi",,,,,,,"1,102","5,019","5,015","4,661","9,384","16,084","28,787","46,374","66,364","61,007","56,031","45,750","37,047","34,844","32,867","34,369","29,450",,,"25,735",,,Sunflower County, Mississippi
"https://en.wikipedia.org/wiki/Tallahatchie_County,_Mississippi",,,,,,"2,985","4,643","7,890","7,852","10,926","14,361","19,600","29,078","35,953","35,568","34,166","30,486","24,081","19,338","17,157","15,210","14,903","15,378",,,"13,987",,,Tallahatchie County, Mississippi
"https://en.wikipedia.org/wiki/Tate_County,_Mississippi",,,,,,,,,,"18,721","19,253","20,618","19,714","19,636","17,671","19,309","18,011","18,138","18,544","20,119","21,432","25,370","28,886",,,"28,759",,,Tate County, Mississippi
"https://en.wikipedia.org/wiki/Tippah_County,_Mississippi",,,,,,"9,444","20,741","22,550","20,727","12,867","12,951","12,983","14,631","15,419","18,658","19,680","17,522","15,093","15,852","18,739","19,523","20,826","22,232",,,"21,995",,,Tippah County, Mississippi
"https://en.wikipedia.org/wiki/Tishomingo_County,_Mississippi",,,,,,"6,681","15,490","24,149","7,350","8,774","9,302","10,124","13,067","15,091","16,411","16,974","15,544","13,889","14,940","18,434","17,683","19,163","19,593",,,"19,454",,,Tishomingo County, Mississippi
"https://en.wikipedia.org/wiki/Tunica_County,_Mississippi",,,,,,821,"1,314","4,366","5,358","8,461","12,158","16,479","18,646","20,386","21,233","22,610","21,664","16,826","11,854","9,652","8,164","9,227","10,778",,,"9,944",,,Tunica County, Mississippi
"https://en.wikipedia.org/wiki/Union_County,_Mississippi",,,,,,,,,,"13,030","15,606","16,522","18,997","20,044","21,268","21,867","20,262","18,904","19,096","21,741","22,085","25,362","27,134",,,"28,606",,,Union County, Mississippi
"https://en.wikipedia.org/wiki/Walthall_County,_Mississippi",,,,,,,,,,,,,,"13,455","13,871","17,534","15,563","13,512","12,500","13,761","14,352","15,156","15,443",,,"14,465",,,Walthall County, Mississippi
"https://en.wikipedia.org/wiki/Warren_County,_Mississippi",,,"1,114","2,693","7,861","15,820","18,120","20,696","26,769","31,238","33,164","40,912","37,488","33,362","35,785","39,595","39,616","42,206","44,981","51,627","47,880","49,644","48,773",,,"46,176",,,Warren County, Mississippi
"https://en.wikipedia.org/wiki/Washington_County,_Mississippi",,,,,"1,976","7,287","8,389","15,679","14,569","25,367","40,414","49,216","48,933","51,092","54,310","67,576","70,504","78,638","70,581","72,344","67,935","62,977","51,137",,,"45,063",,,Washington County, Mississippi
"https://en.wikipedia.org/wiki/Wayne_County,_Mississippi",,,"1,253","3,323","2,781","2,120","2,892","3,691","4,206","8,741","9,817","12,539","14,709","15,467","15,295","16,928","17,010","16,258","16,650","19,135","19,517","21,216","20,747",,,"20,298",,,Wayne County, Mississippi
"https://en.wikipedia.org/wiki/Webster_County,_Mississippi",,,,,,,,,,"9,534","12,060","13,619","14,853","12,644","12,128","14,160","11,607","10,580","10,047","10,300","10,222","10,294","10,253",,,"9,788",,,Webster County, Mississippi
"https://en.wikipedia.org/wiki/Wilkinson_County,_Mississippi",,,"5,068","9,718","11,686","14,193","16,914","15,933","12,705","17,815","17,592","21,453","18,075","15,319","13,957","15,955","14,116","13,235","11,099","10,021","9,678","10,312","9,878",,,"8,792",,,Wilkinson County, Mississippi
"https://en.wikipedia.org/wiki/Winston_County,_Mississippi",,,,,,"4,650","7,956","9,811","8,984","10,087","12,089","14,124","17,139","18,139","21,239","22,751","22,231","19,246","18,406","19,474","19,433","20,160","19,198",,,"18,165",,,Winston County, Mississippi
"https://en.wikipedia.org/wiki/Yalobusha_County,_Mississippi",,,,,,"12,248","17,258","16,952","13,254","15,649","16,629","19,742","21,519","18,738","17,750","18,387","15,191","12,502","11,915","13,139","12,033","13,051","12,678",,,"12,392",,,Yalobusha County, Mississippi
